Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
24972,584.063,218.507118,146.3295938,1.493253089,0.742650825,25307,178.3124727,0.694670079,0.986762556,0.919906739,0.816048806,0.008750085,0.002393627,0.665935653,0.994410471,DERMASON
24991,628.397,218.7656148,145.7919178,1.500533213,0.745567814,25568,178.3802945,0.794247577,0.977432728,0.79528958,0.81539457,0.008753776,0.002386967,0.664868305,0.997656975,DERMASON
25017,585.64,214.5476596,149.0574024,1.439362663,0.719249431,25394,178.4730615,0.713426111,0.985153973,0.916607969,0.831857415,0.008576075,0.002533167,0.691986759,0.996019904,DERMASON
25021,584.754,217.0879252,147.092512,1.475859799,0.735457243,25339,178.4873291,0.708007923,0.987450176,0.919534704,0.822189115,0.008676229,0.002445669,0.675994941,0.997673758,DERMASON
25032,585.495,219.2763506,145.7923911,1.504031514,0.746950469,25320,178.526559,0.770689655,0.988625592,0.917611891,0.814162396,0.008759841,0.002374216,0.662860407,0.996962942,DERMASON
25038,590.797,222.2298637,143.7161248,1.546311272,0.762744185,25389,178.5479536,0.77249167,0.986175115,0.901431928,0.803438164,0.008875703,0.002281352,0.645512883,0.998163846,DERMASON
25038,582.663,210.7664856,151.8401402,1.388081474,0.693539286,25462,178.5479536,0.721680982,0.983347734,0.926775657,0.847136361,0.008417864,0.002674207,0.717640014,0.996142808,DERMASON
25061,594.405,222.7784508,143.5023163,1.552438013,0.764900793,25381,178.6299421,0.708738688,0.987392144,0.89133991,0.801827742,0.008889448,0.002266621,0.642927728,0.998105445,DERMASON
25084,590.532,219.2852822,145.9218272,1.50275861,0.746448785,25369,178.7118931,0.788111097,0.988765817,0.903898745,0.814974408,0.008742038,0.002378857,0.664183287,0.998107152,DERMASON
25094,586.953,204.2226965,157.3683789,1.297736546,0.637352442,25457,178.7475123,0.736607274,0.985740661,0.915320321,0.875257821,0.008138308,0.00294617,0.766076253,0.99416515,DERMASON
25096,583.375,220.9933809,145.0554074,1.523510118,0.754431342,25347,178.7546352,0.704528228,0.990097447,0.926656426,0.808868729,0.008805921,0.002325234,0.654268622,0.996784865,DERMASON
25098,588.53,220.7790614,145.4043446,1.518380087,0.75249617,25438,178.7617579,0.779780029,0.986634169,0.910566708,0.809686194,0.008796679,0.002332198,0.655591733,0.995437432,DERMASON
25098,581.869,207.7521342,154.4272061,1.34530786,0.668931245,25444,178.7617579,0.716676185,0.986401509,0.931533631,0.860456903,0.008277637,0.002798998,0.740386081,0.996047215,DERMASON
25107,582.701,212.8059295,150.6005117,1.413049179,0.706523629,25453,178.7938065,0.749686474,0.986406318,0.92920847,0.840173049,0.00847596,0.002605215,0.705890752,0.997458347,DERMASON
25108,575.308,203.3592256,157.9038166,1.287867703,0.630145258,25421,178.7973671,0.81811665,0.987687345,0.953281484,0.879219355,0.00809938,0.002985523,0.773026674,0.995556087,DERMASON
25130,596.95,225.7986789,142.143117,1.588530516,0.776990262,25492,178.8756824,0.713029168,0.985799466,0.886189173,0.792191005,0.008985224,0.002182872,0.627566588,0.996908676,DERMASON
25135,607.531,229.8754823,139.8878933,1.64328361,0.793524977,25611,178.8934766,0.671879177,0.981414236,0.855759772,0.778219037,0.009145633,0.002069193,0.60562487,0.995213423,DERMASON
25139,590.144,217.7287407,148.0643618,1.470500653,0.733174548,25452,178.9077106,0.737646714,0.987702342,0.907072227,0.82170002,0.008660994,0.002435571,0.675190923,0.992868693,DERMASON
25139,591.19,225.5933728,142.754282,1.580291461,0.774319647,25371,178.9077106,0.68573377,0.990855701,0.903865278,0.793053929,0.00897384,0.002189621,0.628934534,0.993899873,DERMASON
25145,599.041,221.5129007,144.9409599,1.528297459,0.75621529,25561,178.9290596,0.759208937,0.983725206,0.88053862,0.807759092,0.008809421,0.00231342,0.652474751,0.997175504,DERMASON
25148,585.498,207.3732686,155.4842351,1.333725368,0.661687716,25433,178.9397331,0.714431818,0.988794086,0.92185472,0.862887171,0.008246114,0.002819974,0.74457427,0.993057592,DERMASON
25155,583.634,213.9430256,150.2665367,1.423756948,0.71181493,25433,178.9646355,0.815582142,0.989069319,0.928010772,0.836506051,0.00850499,0.002568798,0.699742373,0.996263065,DERMASON
25155,611.729,234.6583481,136.9516069,1.713439903,0.812025981,25553,178.9646355,0.699760766,0.984424529,0.84472636,0.762660425,0.009328497,0.001946777,0.581650924,0.996623902,DERMASON
25158,578.245,205.5950089,156.0930771,1.31713086,0.650827069,25507,178.9753069,0.763288835,0.986317481,0.945501461,0.870523598,0.008172152,0.002894932,0.757811334,0.998136695,DERMASON
25159,605.833,223.3010635,144.1408577,1.549186449,0.76376019,25592,178.9788639,0.710625918,0.98308065,0.861385164,0.80151371,0.008875594,0.002259545,0.642424227,0.995234907,DERMASON
25165,602.666,231.7650268,138.6561058,1.671509708,0.801300886,25505,179.0002043,0.713051116,0.986669281,0.870669672,0.772334837,0.009209816,0.002021405,0.596501101,0.997057381,DERMASON
25172,596.596,222.1323266,144.8773759,1.53324372,0.758036587,25527,179.0250983,0.704348313,0.986093156,0.888724009,0.805938969,0.00882458,0.002296584,0.649537622,0.995899479,DERMASON
25187,590.941,219.3864284,146.7625379,1.494839429,0.74329105,25548,179.0784309,0.705182406,0.985869735,0.906354428,0.816269412,0.008710304,0.002385323,0.666295753,0.996005163,DERMASON
25188,588.157,216.6714012,148.5799603,1.458281458,0.727847831,25479,179.0819858,0.795301696,0.98857883,0.914991392,0.826514182,0.008602168,0.002476218,0.683125693,0.996189531,DERMASON
25216,587.728,221.2922092,145.4352474,1.521585813,0.753708323,25496,179.1814956,0.814470284,0.989017885,0.917346265,0.809705395,0.008775865,0.002326901,0.655622826,0.997586391,DERMASON
25223,574.473,205.4197059,156.4538279,1.312973346,0.648012048,25498,179.2063644,0.775972927,0.98921484,0.960433633,0.872391301,0.008144142,0.002909849,0.761066581,0.999260135,DERMASON
25232,589.499,215.3682905,149.3171927,1.44235427,0.720638561,25550,179.2383335,0.725557856,0.987553816,0.912421257,0.832241056,0.008535522,0.002525843,0.692625175,0.999010879,DERMASON
25256,586.29,220.5764305,146.0429268,1.510353397,0.749418414,25536,179.3235566,0.782791966,0.989035088,0.923314082,0.812976963,0.008733625,0.002353354,0.660931542,0.9982402,DERMASON
25260,584.992,207.4081319,155.9523276,1.329945729,0.659265332,25601,179.3377565,0.794339623,0.986680208,0.927562871,0.864661163,0.008210932,0.002831105,0.747638926,0.994319196,DERMASON
25265,591.321,224.7942659,143.5736382,1.565707108,0.769464935,25562,179.3555048,0.697928177,0.988381191,0.907993127,0.797865124,0.008897458,0.002224148,0.636588756,0.99671154,DERMASON
25276,600.507,224.4821311,145.969269,1.537872544,0.759721205,25798,179.3945449,0.727995392,0.979765873,0.880809646,0.79914844,0.008881236,0.002234411,0.638638229,0.982144198,DERMASON
25305,588.474,217.5970715,148.3688069,1.466595816,0.731490977,25627,179.4974281,0.744943919,0.987435127,0.9182515,0.82490737,0.008598975,0.002456107,0.68047217,0.997977637,DERMASON
25306,589.45,220.5987438,146.1876275,1.50901104,0.748897654,25639,179.5009747,0.773694509,0.987011974,0.915249338,0.813698988,0.008717251,0.002357298,0.662106044,0.99912533,DERMASON
25308,596.521,219.3471346,147.3987193,1.488121034,0.740561716,25685,179.5080678,0.727910723,0.985322172,0.89375033,0.818374346,0.008667107,0.00239807,0.66973657,0.996649077,DERMASON
25319,590.337,220.5364099,146.8189422,1.502097799,0.746187706,25664,179.5470747,0.711847728,0.986557045,0.912969786,0.814138014,0.008710313,0.002360509,0.662820705,0.995621523,DERMASON
25339,593.553,222.598198,145.1640073,1.533425551,0.758103122,25653,179.6179747,0.709438083,0.987759716,0.903816627,0.806915673,0.008784806,0.002297336,0.651112903,0.998433162,DERMASON
25340,588.451,213.2593484,151.9092117,1.403860543,0.701853353,25607,179.6215189,0.714608009,0.989573164,0.919593439,0.842267972,0.008415917,0.002612657,0.709415337,0.995920201,DERMASON
25350,593.725,229.9068689,140.6798664,1.634255668,0.79093563,25595,179.6569577,0.741618396,0.990427818,0.90368517,0.781433624,0.009069304,0.002086038,0.610638508,0.997939443,DERMASON
25361,577.625,204.5411052,158.0927072,1.293804811,0.634510655,25628,179.6959323,0.749637906,0.989581708,0.955177921,0.878532128,0.008065183,0.002963634,0.771818699,0.998582747,DERMASON
25368,599.1,227.0648223,142.7169297,1.591015325,0.77778578,25794,179.7207299,0.766914566,0.983484531,0.888172769,0.791495257,0.008950837,0.002166889,0.626464742,0.996715005,DERMASON
25376,585.844,218.6013886,148.0207919,1.476828936,0.735866639,25642,179.7490659,0.765998551,0.989626394,0.929114113,0.822268637,0.008614494,0.002429206,0.676125712,0.998522015,DERMASON
25380,582.891,216.6782868,149.4362833,1.449971065,0.724124823,25623,179.7632322,0.792258467,0.990516333,0.938699923,0.829631962,0.008537364,0.002494856,0.688289192,0.997999413,DERMASON
25381,603.806,220.053562,147.302134,1.49389256,0.742909218,25783,179.7667736,0.777818639,0.984408331,0.874830155,0.816922807,0.008670012,0.0023819,0.667362873,0.99696843,DERMASON
25394,607.084,231.081041,140.4027921,1.645843629,0.794249968,25762,179.8128054,0.664764398,0.985715395,0.865851483,0.778137422,0.009099828,0.002057966,0.605497847,0.996554774,DERMASON
25396,595.917,219.0418528,148.1542613,1.478471499,0.736558158,25749,179.8198862,0.755046826,0.98629073,0.898677012,0.820938482,0.008625053,0.002416484,0.673939992,0.99640107,DERMASON
25401,596.589,229.0656383,141.542181,1.618356003,0.786248038,25745,179.8375869,0.715964823,0.986638182,0.89683014,0.785091942,0.009017977,0.002113348,0.616369358,0.997505051,DERMASON
25403,598.274,226.2633084,143.2959687,1.578992838,0.773894043,25697,179.8446667,0.736831419,0.988558976,0.891855743,0.794846801,0.008906952,0.00219302,0.631781436,0.997578363,DERMASON
25404,584.604,211.2019292,153.3860687,1.376930323,0.687427339,25737,179.8482065,0.743046009,0.987061429,0.934089312,0.85154623,0.008313727,0.00269655,0.725130981,0.998454837,DERMASON
25407,588.858,224.1410865,144.5076382,1.551067399,0.764421082,25650,179.8588255,0.713359164,0.990526316,0.920750774,0.802435771,0.008822021,0.002256259,0.643903166,0.998737209,DERMASON
25415,587.392,214.9297596,151.000226,1.423373761,0.711628306,25727,179.8871397,0.716622022,0.987872663,0.925643857,0.836957804,0.008456807,0.002559767,0.700498366,0.997070994,DERMASON
25416,585.633,213.7695189,153.075718,1.396495288,0.698019942,25694,179.8906787,0.70845993,0.989180353,0.931249353,0.841516974,0.008410825,0.002601776,0.708150817,0.98892928,DERMASON
25423,590.252,221.4381682,146.3057798,1.513529873,0.75064377,25739,179.9154494,0.76391226,0.987722911,0.916983934,0.812486171,0.008710151,0.002341366,0.660133778,0.999132193,DERMASON
25432,594.236,212.1141988,153.4787389,1.382042883,0.690254626,25800,179.9472926,0.796741855,0.985736434,0.905049768,0.848351,0.008340445,0.002664841,0.719699419,0.994655459,DERMASON
25437,590.775,213.6737645,152.4394973,1.401695546,0.70073497,25852,179.9649808,0.702330333,0.983947083,0.915865155,0.842241822,0.008400117,0.002607428,0.709371287,0.994322574,DERMASON
25476,589.854,221.0665359,147.2809468,1.500985299,0.745747183,25736,180.102889,0.79433774,0.98989742,0.920136051,0.81469992,0.008677443,0.0023581,0.663735959,0.996257917,DERMASON
25481,602.476,229.9030678,141.6412374,1.623136538,0.787674893,25814,180.120562,0.706549468,0.987100023,0.882158919,0.783463064,0.009022529,0.002096921,0.613814373,0.996304537,DERMASON
25507,598.818,225.4114379,144.6482345,1.55834213,0.766949377,25871,180.2124332,0.759136905,0.985930192,0.893880685,0.799482204,0.008837238,0.002227058,0.639171794,0.996048335,DERMASON
25511,590.483,223.2631268,145.6822234,1.532535142,0.757777026,25785,180.226563,0.788837353,0.989373667,0.919438212,0.807238372,0.008751642,0.002292326,0.651633789,0.998651682,DERMASON
25521,600.093,228.9876374,142.4219021,1.607811959,0.783046409,25829,180.2618829,0.732099828,0.988075419,0.890574857,0.787212292,0.008972518,0.002125502,0.619703193,0.996366204,DERMASON
25537,597.771,229.8323892,141.7851431,1.620990636,0.787036283,25884,180.3183802,0.722200226,0.986594035,0.898069726,0.784564703,0.008999976,0.002103469,0.615541774,0.997787451,DERMASON
25539,593.522,223.7580605,146.1151222,1.531381948,0.757353635,25766,180.3254412,0.693090534,0.99118994,0.911045588,0.805894727,0.008761426,0.002279648,0.649466312,0.994580986,DERMASON
25546,589.121,215.4350084,151.2806213,1.424075381,0.711969866,25887,180.3501522,0.716135905,0.986827365,0.924961729,0.837144128,0.008433219,0.002554901,0.700810291,0.998006682,DERMASON
25565,583.073,216.16436,150.8299663,1.433165871,0.716335569,25774,180.4172081,0.779420732,0.991891053,0.944952109,0.834629761,0.008455481,0.002531008,0.696606838,0.998353145,DERMASON
25576,596.602,225.7376431,144.7314481,1.559700025,0.767416478,25970,180.4560185,0.783722498,0.984828648,0.902969492,0.799405965,0.008826151,0.002223416,0.639049897,0.99672614,DERMASON
25577,585.902,209.4219741,155.888184,1.343411468,0.667763414,25895,180.4595463,0.762718435,0.987719637,0.936288106,0.861703014,0.008187902,0.002784728,0.742532084,0.997526117,DERMASON
25583,601.998,226.2884153,144.4306791,1.566761416,0.769821474,25908,180.4807116,0.691170908,0.987455612,0.88709726,0.797569382,0.008845265,0.002207824,0.63611692,0.996643446,DERMASON
25595,594.222,214.5893068,152.1885522,1.410022657,0.704998835,25904,180.5230349,0.71684638,0.98807134,0.910893377,0.841248978,0.008384032,0.002590186,0.707699842,0.997872812,DERMASON
25597,599.802,226.0067735,144.8345563,1.560447861,0.767673085,25898,180.5300879,0.806153943,0.988377481,0.894093862,0.798781758,0.008829424,0.002217301,0.638052297,0.995647342,DERMASON
25601,579.206,206.3517751,158.2387349,1.304053494,0.641838658,25898,180.5441929,0.757426036,0.988531933,0.958960435,0.874934043,0.008060301,0.002913616,0.76550958,0.998265442,DERMASON
25603,591.657,224.5774511,145.8854859,1.539409144,0.76027626,25993,180.551245,0.825078148,0.98499596,0.91909564,0.80395981,0.008771529,0.002260437,0.646351377,0.99499922,DERMASON
25611,608.736,199.1751344,165.2824455,1.205059218,0.558009236,26203,180.5794506,0.717394958,0.977407167,0.868517208,0.906636519,0.007776937,0.003241315,0.821989778,0.990546359,DERMASON
25613,610.307,232.4110344,140.6719035,1.652149638,0.796018683,25947,180.5865013,0.718678975,0.987127606,0.864119113,0.777013457,0.009073948,0.002040282,0.603749913,0.9974852,DERMASON
25617,619.412,243.7947675,134.4487057,1.813292038,0.834186033,25959,180.6006019,0.699459371,0.986825378,0.83903273,0.740789492,0.009516913,0.00176789,0.548769071,0.995078587,DERMASON
25623,586.152,212.7174707,153.8165733,1.382929461,0.690740554,25883,180.6217508,0.721733987,0.989954797,0.937172073,0.849115732,0.008301818,0.002662076,0.720997526,0.997088719,DERMASON
25623,595.048,225.5910435,144.8607612,1.557295721,0.766588394,25894,180.6217508,0.764363701,0.989534255,0.909359987,0.800660115,0.00880424,0.002231847,0.641056619,0.99831473,DERMASON
25625,595.454,217.114084,150.8703958,1.439076784,0.719116091,25960,180.6287998,0.746127417,0.987095532,0.908191231,0.831953398,0.008472745,0.002503801,0.692146456,0.996051896,DERMASON
25642,589.767,212.2822111,154.5115643,1.373892059,0.685726591,26006,180.6887058,0.71569722,0.98600323,0.926404857,0.851172149,0.008278692,0.002680471,0.724494027,0.995376591,DERMASON
25642,592.4,216.8463443,151.0528411,1.435566142,0.717470111,26019,180.6887058,0.801888858,0.985510588,0.918188101,0.833256868,0.008456686,0.002514754,0.694317009,0.996737989,DERMASON
25647,601.294,227.3244076,144.1781008,1.57669165,0.7731367,25994,180.7063214,0.69233884,0.986650766,0.891400135,0.794927053,0.008863587,0.002183224,0.631909019,0.996325674,DERMASON
25664,587.382,214.9097644,152.2693493,1.411379017,0.705683804,25922,180.7662017,0.791219633,0.990047064,0.934744553,0.841126052,0.008373978,0.002585568,0.707493036,0.998540825,DERMASON
25665,594.833,226.610965,144.6611192,1.566495312,0.769731568,25962,180.7697234,0.795665923,0.988560203,0.911509132,0.797709517,0.008829572,0.002205457,0.636340474,0.996824369,DERMASON
25671,589.97,221.5628257,147.796839,1.499103954,0.744999389,25955,180.7908525,0.779894276,0.989057985,0.926814445,0.815980081,0.008630861,0.002360218,0.665823493,0.998138631,DERMASON
25677,586.209,215.5427721,151.9313763,1.418685049,0.709328475,25895,180.8119791,0.743248328,0.991581386,0.938964518,0.838868209,0.008394391,0.002564153,0.703699872,0.998328487,DERMASON
25684,596.865,228.310897,143.8543837,1.587097252,0.776529325,25969,180.8366237,0.688357633,0.989025376,0.905983524,0.792063042,0.008889227,0.002158156,0.627363863,0.995687463,DERMASON
25684,599.595,226.9274963,144.6189366,1.569140955,0.77062293,26050,180.8366237,0.814434297,0.985950096,0.897752287,0.796891636,0.008835364,0.002197866,0.635036279,0.996461433,DERMASON
25690,601.919,221.9827962,148.0800401,1.499073042,0.744987072,26058,180.8577449,0.792607676,0.985877658,0.89104136,0.814737664,0.008640825,0.002348584,0.663797462,0.99508088,DERMASON
25695,600.86,222.773023,147.4626821,1.510707793,0.749555609,26066,180.8753441,0.826099537,0.985766899,0.894359036,0.811926604,0.008669898,0.002324132,0.659224811,0.995896059,DERMASON
25703,599.574,226.4097105,144.7607828,1.564026569,0.768894785,26015,180.9034992,0.728976999,0.988006919,0.898479343,0.799009454,0.008808688,0.002214617,0.638416108,0.998499754,DERMASON
25719,594.694,223.4502302,147.2776894,1.51720353,0.752048868,26050,180.9597962,0.717045835,0.987293666,0.913854025,0.809843857,0.008688138,0.002305216,0.655847072,0.995053493,DERMASON
25721,605.986,236.325713,138.9916616,1.700286982,0.808762038,26011,180.9668321,0.677224855,0.988850871,0.880182099,0.765751766,0.009188045,0.001948745,0.586375768,0.997007085,DERMASON
25723,596.77,225.1437187,145.6950274,1.545308188,0.762388068,26015,180.9738678,0.73626814,0.988775706,0.907648128,0.803814865,0.008752623,0.002253939,0.646118337,0.998451956,DERMASON
25726,594.314,214.3770492,153.0590422,1.400616691,0.700175053,26034,180.9844207,0.725391231,0.988169317,0.915272065,0.844234126,0.008333089,0.002611184,0.712731259,0.998263298,DERMASON
25730,602.505,220.8064387,149.0596422,1.481329456,0.737754346,26113,180.9984903,0.797013908,0.985332976,0.890693616,0.819715636,0.008581673,0.002390037,0.671933724,0.995355217,DERMASON
